#Time [s]		Cumulative pedestrians
18.52	16
18.56	16
18.60	16
18.64	16
18.68	16
18.72	16
18.76	16
18.80	16
18.84	16
18.88	16
18.92	16
18.96	16
19.00	16
19.04	16
19.08	16
19.12	16
19.16	17
19.20	17
19.24	17
19.28	17
19.32	17
19.36	17
19.40	17
19.44	17
19.48	17
19.52	17
19.56	17
19.60	17
19.64	17
19.68	17
19.72	17
19.76	17
19.80	17
19.84	17
19.88	17
19.92	17
19.96	18
20.00	18
20.04	18
20.08	18
20.12	18
20.16	18
20.20	18
20.24	18
20.28	18
20.32	18
20.36	18
20.40	18
20.44	18
20.48	18
20.52	18
20.56	18
20.60	18
20.64	18
20.68	18
20.72	18
20.76	18
20.80	18
20.84	18
20.88	19
20.92	19
20.96	19
21.00	19
21.04	19
21.08	19
21.12	19
21.16	19
21.20	19
21.24	19
21.28	19
21.32	19
21.36	19
21.40	19
21.44	19
21.48	19
21.52	19
21.56	19
21.60	19
21.64	19
21.68	19
21.72	20
21.76	20
21.80	20
21.84	20
21.88	20
21.92	20
21.96	20
22.00	20
22.04	20
22.08	20
22.12	20
22.16	20
22.20	20
22.24	20
22.28	20
22.32	20
22.36	20
22.40	20
22.44	20
22.48	20
22.52	20
22.56	20
22.60	20
22.64	21
22.68	21
22.72	21
22.76	21
22.80	21
22.84	21
22.88	21
22.92	21
22.96	21
23.00	21
23.04	21
23.08	21
23.12	21
23.16	21
23.20	22
23.24	22
23.28	22
23.32	22
23.36	22
23.40	22
23.44	22
23.48	22
23.52	22
23.56	22
23.60	22
23.64	22
23.68	22
23.72	22
23.76	22
23.80	22
23.84	22
23.88	22
23.92	22
23.96	22
24.00	22
24.04	22
24.08	22
24.12	22
24.16	22
24.20	22
24.24	22
24.28	22
24.32	22
24.36	23
24.40	23
24.44	23
24.48	23
24.52	23
24.56	23
24.60	23
24.64	23
24.68	23
24.72	23
24.76	23
24.80	23
24.84	23
24.88	23
24.92	23
24.96	23
25.00	23
25.04	23
25.08	23
25.12	23
25.16	23
25.20	23
25.24	23
25.28	23
25.32	24
25.36	24
25.40	24
25.44	24
25.48	24
25.52	24
25.56	24
25.60	24
25.64	24
25.68	24
25.72	24
25.76	24
25.80	24
25.84	24
25.88	24
25.92	24
25.96	24
26.00	24
26.04	24
26.08	24
26.12	24
26.16	24
26.20	25
26.24	25
26.28	25
26.32	25
26.36	25
26.40	25
26.44	25
26.48	25
26.52	25
26.56	25
26.60	25
26.64	25
26.68	25
26.72	25
26.76	25
26.80	25
26.84	25
26.88	26
26.92	26
26.96	26
27.00	26
27.04	26
27.08	26
27.12	26
27.16	26
27.20	26
27.24	26
27.28	26
27.32	26
27.36	26
27.40	26
27.44	26
27.48	26
27.52	26
27.56	26
27.60	26
27.64	26
27.68	26
27.72	26
27.76	26
27.80	26
27.84	27
27.88	27
27.92	27
27.96	27
28.00	27
28.04	27
28.08	27
28.12	27
28.16	27
28.20	27
28.24	27
28.28	27
28.32	27
28.36	27
28.40	27
28.44	27
28.48	27
28.52	27
28.56	27
28.60	27
28.64	27
28.68	27
28.72	27
28.76	27
28.80	27
28.84	27
28.88	27
28.92	28
28.96	28
29.00	28
29.04	28
29.08	28
29.12	28
29.16	28
29.20	28
29.24	28
29.28	28
29.32	28
29.36	28
29.40	28
29.44	28
29.48	28
29.52	28
29.56	28
29.60	28
29.64	28
29.68	28
29.72	28
29.76	28
29.80	28
29.84	28
29.88	28
29.92	28
29.96	28
30.00	28
30.04	28
30.08	28
30.12	28
30.16	28
30.20	29
30.24	29
30.28	29
30.32	29
30.36	29
30.40	29
30.44	29
30.48	29
30.52	29
30.56	29
30.60	29
30.64	29
30.68	29
30.72	29
30.76	29
30.80	29
30.84	29
30.88	29
30.92	29
30.96	29
31.00	29
31.04	29
31.08	29
31.12	29
31.16	29
