#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00250	4.884	0.135
00251	4.895	0.131
00252	4.904	0.131
00253	4.912	0.134
00254	4.911	0.132
00255	4.910	0.129
00256	4.938	0.145
00257	4.931	0.136
00258	4.953	0.136
00259	4.953	0.141
00260	4.969	0.141
00261	4.949	0.137
00262	4.971	0.137
00263	4.986	0.131
00264	4.964	0.133
00265	4.953	0.131
00266	4.974	0.120
00267	4.981	0.124
00268	4.993	0.115
00269	5.006	0.121
00270	5.019	0.113
00271	5.033	0.113
00272	5.037	0.111
00273	5.054	0.114
00274	5.082	0.120
00275	5.070	0.122
00276	5.057	0.119
00277	5.076	0.118
00278	5.077	0.125
00279	5.105	0.117
00280	5.086	0.121
00281	5.109	0.117
00282	5.118	0.114
00283	5.136	0.119
00284	5.153	0.109
00285	5.143	0.107
00286	5.148	0.105
00287	5.175	0.110
00288	5.166	0.103
00289	5.152	0.104
00290	5.162	0.099
00291	5.156	0.109
00292	5.168	0.117
00293	5.168	0.127
00294	5.188	0.141
00295	5.164	0.145
00296	5.200	0.159
00297	5.166	0.164
00298	5.137	0.112
00299	5.129	0.113
00300	5.117	0.117
00301	5.110	0.119
00302	5.072	0.124
00303	5.072	0.127
00304	5.045	0.125
00305	5.073	0.117
00306	5.062	0.125
00307	5.084	0.116
00308	5.069	0.115
00309	5.092	0.118
00310	5.091	0.111
00311	5.104	0.115
00312	5.105	0.110
00313	5.115	0.113
00314	5.147	0.110
00315	5.129	0.107
00316	5.153	0.102
00317	5.141	0.109
00318	5.173	0.107
00319	5.175	0.105
00320	5.192	0.105
00321	5.191	0.103
00322	5.208	0.102
00323	5.244	0.100
00324	5.222	0.099
00325	5.239	0.099
00326	5.247	0.096
00327	5.259	0.097
00328	5.251	0.096
00329	5.266	0.095
00330	5.286	0.094
00331	5.281	0.086
00332	5.276	0.092
00333	5.308	0.090
00334	5.299	0.087
00335	5.289	0.098
00336	5.285	0.086
00337	5.290	0.086
00338	5.315	0.091
00339	5.284	0.087
00340	5.317	0.088
00341	5.312	0.092
00342	5.311	0.088
00343	5.307	0.088
00344	5.294	0.093
00345	5.324	0.083
00346	5.329	0.094
00347	5.322	0.095
00348	5.328	0.092
00349	5.315	0.099
00350	5.323	0.103
00351	5.310	0.106
00352	5.301	0.114
00353	5.320	0.121
00354	5.269	0.097
00355	5.259	0.100
00356	5.261	0.101
00357	5.207	0.108
00358	5.222	0.120
