,0.6,1.15,1.7,2.25,2.8
54,2.107985236047856,2.567325373273748,3.836223881512552,3.1574267121562194,3.232381305400604
55,2.11556153129071,2.58010698173215,3.8786925089315325,3.182262426022483,3.263448150060353
56,2.1514574933505464,2.5928579982405453,3.913949954370854,3.2145100535103834,3.269127462939853
57,2.154785410925726,2.6019273589424494,3.9547580563884153,3.2419705525243843,3.302312195272458
58,2.1646583066610976,2.6159136518345276,3.9957014235504134,3.2625559867166642,3.3205830272168804
59,2.183663562772581,2.634602408274805,4.036778170172055,3.2948744480950545,3.345406376096548
60,2.2043963171920256,2.6527656366321755,4.067382583077724,3.3307098759192812,3.355376612573483
61,2.204865260787326,2.696385131556295,4.0975782929031075,3.3649227582486363,3.3785191259801777
62,2.2248728617739113,2.710670476450837,4.121074367291556,3.399316365195822,3.3920060267162198
63,2.1983415376600983,2.7311679568572305,4.157882981905496,3.427998630307045,3.3954161637253226
64,2.1679011440634066,2.7736332661657714,4.18598754550415,3.4578116161500976,3.4095457952611885
65,2.1638563420903525,2.807924088223548,4.219087836486565,3.4921913412300736,3.4137364286263034
66,2.173956283433306,2.832188927677295,4.245033193026164,3.5140477030134467,3.425898767682982
67,2.1799548632353956,2.8615974058619447,4.276770577618702,3.5298489339718926,3.4367373145648044
68,2.1921257617296974,2.8997771349248085,4.306056936930455,3.5541442853998975,3.4625945064130907
69,2.1965794389785684,2.912226578504355,4.322956982855957,3.576573125573272,3.493741089874854
70,2.161647017965093,2.9095678615150846,4.338040116223213,3.6101205362994198,3.522534445603302
71,2.214701769090594,2.9329987163860833,4.356665635901443,3.6384295755352323,3.5567074469542295
72,2.2067615990896536,2.9510589238132434,4.353368534698182,3.651377047541771,3.59610081321065
73,2.226373919356696,2.9488354436289974,4.359320673342459,3.674141452952609,3.6171496430968126
74,2.261012994168043,2.9817930234897574,4.3824767719794195,3.6987295484173175,3.6520066285544437
75,2.2329495501799084,3.0143077735172925,4.390459347232409,3.707379297493008,3.6831193092504195
76,2.2338790616675737,3.050590946628826,4.3990165459044075,3.7156371699203485,3.705675283762225
77,2.2287250363468556,3.0744808099914653,4.411551222690949,3.7450344262943585,3.7257552063204047
78,2.2452181875918527,3.0922505875167103,4.416065850031262,3.754946422051305,3.7564503181862285
79,2.254870328677043,3.136390553847999,4.431621843192942,3.7782257410264837,3.763763569518088
80,2.238562350862637,3.16273730780736,4.444861349564386,3.799127189874134,3.7834433995328176
81,2.2263350428228614,3.1719447483677845,4.42762338563463,3.828398575795891,3.800783000586132
82,2.233469255749019,3.1727192441756364,4.452396489857383,3.848585647150821,3.8211696806975666
83,2.27078618211872,3.1650513396626208,4.4441039588903495,3.8759005610506203,3.8409893549316774
84,2.2901868833607524,3.1761011670069705,4.443650959840481,3.893762625566873,3.851674564566133
85,2.309592854458003,3.196076285918252,4.433281086040609,3.9090828769347197,3.857662114562609
86,2.3063034616384654,3.2107309318502955,4.4260267568746015,3.9213673635683146,3.868547192801482
87,2.316202387792075,3.2341167236183237,4.429554240184325,3.9325883926368563,3.886970412889356
88,2.3703623387332597,3.253157282715398,4.429304472990029,3.9384779574337307,3.8965217711096183
89,2.373688067308782,3.2644918673613113,4.4303649039893145,3.951764115070239,3.8944759498506345
90,2.3657387127240805,3.2844682717162157,4.44463087413828,3.9541698315386067,3.909951574586009
91,2.359173428185849,3.3077683564134497,4.455550357189304,3.954911657950882,3.9253932206150157
92,2.329806690530026,3.339128080057402,4.467807467241582,3.9752759047785897,3.9305331839229503
93,2.3250048930785194,3.3635214870718992,4.488675870057613,3.9982021022443592,3.9391686286849925
94,2.3155576742666435,3.3988753213575675,4.4975572649667654,4.021741641019316,3.959206877916799
95,2.3175580306324335,3.413122041769286,4.518731083082144,4.058741311700141,3.9644006684986444
96,2.3319338720133915,3.4494936161961203,4.522351334718972,4.0804046453856335,3.98263439507842
97,2.31974646158225,3.4648060467320296,4.555377977831054,4.105369057049672,3.9970041835062333
98,2.3368915503626173,3.4854186182925377,4.576715964009478,4.133936765984525,4.017695419085932
99,2.3518624895887585,3.495434706838289,4.600892426450316,4.149255817051324,4.017374666526822
100,2.3571647894513994,3.5022460110142624,4.623239123435454,4.167583347913207,4.039139768914561
101,2.3505319377363154,3.520682901784568,4.636231011357068,4.187948467249509,4.060234441472207
102,2.3480565182701527,3.5398427199404328,4.666929494167061,4.2170543085142125,4.085102693197002
103,2.3310810642916517,3.567351432891526,4.697032945691758,4.228612706370099,4.107241029916451
104,2.3366742517891264,3.5942057002803343,4.729426870913198,4.237889126419911,4.1322026153586355
105,2.3082609990184797,3.619380241347796,4.764193563418627,4.238786063804142,4.15734782136026
106,2.283867637340452,3.644021300611765,4.79186490815286,4.255569737416471,4.173823094656676
107,2.2827679392703146,3.6686684165516175,4.82051782039432,4.268719582279056,4.198090071341361
108,2.2536337436834772,3.6781304338403786,4.845637648439978,4.272771481867087,4.208618626713054
109,2.2623193062693945,3.694181709590667,4.852927428717838,4.295968658945683,4.215520532705198
110,2.272170749801049,3.692986613588803,4.861457205946074,4.316014445706656,4.229372176204506
111,2.276276577541003,3.6954016474433042,4.869606112904883,4.3296620383373785,4.244181215124994
112,2.2816152344195855,3.7130372693401377,4.881584397155812,4.353501714292929,4.257595501662258
113,2.3222902148492053,3.724328517153631,4.898865532921206,4.3624109701554,4.274538574765146
114,2.3379840243111842,3.744172788577743,4.92732737551621,4.380473014028249,4.29043820250524
115,2.3841191305837466,3.7559256390456586,4.930980673902466,4.393061474544348,4.309589063360223
116,2.3909900567790334,3.7713554236961335,4.953337843695786,4.406882368192555,4.312092928255613
117,2.39829254335968,3.7984867532018614,4.9707952722222215,4.4299405309713595,4.327908463696073
118,2.3740230886570823,3.8089815277124797,4.989301324538937,4.43156492716942,4.343977918371892
119,2.3208843643621027,3.8300303590342963,4.996614374607834,4.441837281613798,4.350404699636348
120,2.314307580314928,3.852052277311853,5.015525928706737,4.444254010612882,4.341555931769016
121,2.304155998702101,3.8490044195977196,5.014396506529669,4.46051364815062,4.357619315768146
122,2.3231542653645203,3.862915813432105,5.0263667065161926,4.482415714362555,4.364567278743439
123,2.325212343524443,3.873931508652799,5.036466292294103,4.490915309084927,4.3675424921195045
124,2.310481734041288,3.8963646758084813,5.036029049165853,4.497225829810358,4.379018712953541
125,2.254698545929225,3.9154457959463973,5.051557721461028,4.496292594423077,4.3962238414393315
126,2.231632097242062,3.9183681177921246,5.061640282029897,4.503021340636151,4.412493196259871
127,2.2144721549986968,3.9320950465949274,5.072740564536436,4.503801305594117,4.4338169500812645
128,2.2146346235439043,3.945206046132832,5.072155009029911,4.494048196178361,4.454079240615064
129,2.2562941309393,3.9734339770191394,5.081919242339818,4.488283924369661,4.459726278578586
130,2.2716030913965573,3.977769833835914,5.092720901853382,4.487577809693949,4.479835800035223
131,2.2978478578340837,3.9802634134716857,5.105891869947957,4.485721044606803,4.480072372515381
132,2.328314055450461,4.001649012517739,5.114156912512888,4.483916311424733,4.468315358580953
133,2.3396293540539412,4.015573622365566,5.119840833026894,4.500539993243014,4.473579004555754
134,2.3363830032389,4.024803678173922,5.127487315996909,4.4900455396272765,4.469262360692352
135,2.354419489410827,4.040771188564253,5.13254467075956,4.50284992353872,4.475233753237201
136,2.342723886708553,4.037808788684186,5.145307941095633,4.509978901154304,4.464108570889925
137,2.337220499742773,4.0518397200423975,5.15541038621985,4.519147866010651,4.454061826696071
138,2.326117769702111,4.059334603037689,5.173886520382888,4.526744573520823,4.449280629598193
139,2.323128213054499,4.057917204618629,5.19417645208216,4.529541197070948,4.4477192075187535
140,2.3121947523121746,4.071823595972997,5.214285887714254,4.53401187797288,4.445229456745031
141,2.3291516255850895,4.0858884594314,5.234151899985718,4.532302092212541,4.456967731482293
142,2.3429886686498573,4.100878327586006,5.235329614232487,4.530561999342955,4.471474291212496
143,2.35998208255635,4.111521701902425,5.243709503461281,4.532345519483776,4.468306791037158
144,2.386806428986486,4.112476543712973,5.234113683649457,4.529913453470602,4.482540868343087
145,2.4129227962197577,4.110663066473196,5.236163652080275,4.522500396549942,4.473805024736857
146,2.4429254118918884,4.096836211657395,5.222555972295502,4.513389328988033,4.496124334370265
147,2.4286007812900685,4.1002472837110275,5.235508437950688,4.510550526793497,4.502547482076444
148,2.425863672111546,4.093102129317278,5.231008053253044,4.516577251481085,4.511587189248273
149,2.429186452269267,4.086058533012153,5.24090009704934,4.527164210448388,4.5154886539308805
150,2.3930723819317428,4.0805732673868285,5.2453604629052,4.527612000906355,4.519750401545623
151,2.3912380353115648,4.09152790332591,5.250310789804618,4.530824994427365,4.52071396573009
152,2.382111797955593,4.089795517578113,5.243913981163757,4.537010448704806,4.515056668296993
153,2.3568160490395216,4.071421926484837,5.243253818582864,4.545038214574517,4.490797960291046
154,2.3456639621086275,4.081031014119214,5.231168322997661,4.561187345465073,4.495373932496965
155,2.334062470325271,4.075217664555358,5.229670239015629,4.581631895264052,4.505617138739964
156,2.3365845562662892,4.0782467214473765,5.224382292869863,4.597956012359255,4.504030520149705
157,2.326535884897083,4.067087737531887,5.238993236662752,4.616820224821298,4.511422928576813
158,2.308961266977119,4.077984051359239,5.2534502393539455,4.636305438313456,4.52186496864129
159,2.294116585498868,4.075149071028525,5.258160262200822,4.647766408645516,4.529942113863352
160,2.265604387703955,4.053424205634987,5.275642185938498,4.664396252719049,4.547144915167669
161,2.273399973340747,4.040552395937014,5.278190445565266,4.659816704813719,4.551497419469826
162,2.272863509464811,4.026015960836305,5.293181208398689,4.660187764470164,4.563268778341232
163,2.288847989103478,4.04470209223433,5.279622205175249,4.651655940486315,4.568454794843895
164,2.3199964439452905,4.059572652597557,5.269088137099439,4.65584736287376,4.565404361036843
165,2.339815069041119,4.081242521402349,5.284238697014718,4.646665750092959,4.573159475598478
166,2.365595962902711,4.085314127285886,5.289259061725176,4.645514309361012,4.563760196234493
167,2.3710575114699544,4.100075319754054,5.3027251190216615,4.657869789280618,4.559244546254357
168,2.391317912839985,4.113405659793659,5.312837229569775,4.661641699769481,4.559975286537849
169,2.411145968026827,4.100085097618496,5.325061308237617,4.658605821298981,4.554204168593724
170,2.4160391141831825,4.115628751419139,5.32750165491452,4.671236324624684,4.539806666270734
171,2.43918424552079,4.127649919421768,5.342679238406034,4.686488557399641,4.534959723413415
172,2.4651874323564518,4.1450363637266125,5.338781638438703,4.686111394149714,4.523060030701379
173,2.4716499864350734,4.1716827132703695,5.353749352147106,4.696751737044675,4.515975045771401
174,2.4674158477972297,4.174128134251771,5.345414077658136,4.704963473096057,4.499822328755689
175,2.486880293819423,4.190104628333042,5.349663585328536,4.715912313443096,4.4904776557716
176,2.4683630657578597,4.198447480851314,5.334402422422786,4.720493265826935,4.485841010479543
177,2.4239501408384565,4.195189075318305,5.335468463331074,4.729196546704234,4.471840644993824
178,2.3944236914620083,4.191841116860391,5.334184140374748,4.728014836921759,4.474826974422134
179,2.3764525201708806,4.207391847845717,5.342705012947957,4.733205287782788,4.47624167659873
180,2.3247105581711964,4.199956796633511,5.359317132595484,4.734892694706047,4.470476831768548
181,2.287961669601998,4.209226481329534,5.375060045817131,4.73644333192265,4.481270608333783
182,2.2720511750260157,4.215757150158886,5.388505890698008,4.740138947654235,4.486178529454141
183,2.247243699246042,4.213070846883518,5.401475005725363,4.744767700076195,4.47169120357632
184,2.255115974387703,4.2422542550502715,5.41005269501807,4.751179483582982,4.4546878274791695
185,2.2489281067580063,4.275905048419633,5.41949442721414,4.752578216039093,4.430698129625786
186,2.2360296386577114,4.284954049436104,5.442714549261848,4.747249067112812,4.420880509874112
187,2.263174627757113,4.2940554500291865,5.456317955109295,4.744249170587416,4.3896418973688345
188,2.275536572070322,4.300060821901662,5.46665909781496,4.738436440414182,4.36220636367164
189,2.3008102634741565,4.307075453591887,5.4754842758041775,4.750462857829596,4.342739334596277
190,2.3157492900307584,4.327195799235805,5.476414895094141,4.7600549655288225,4.332654929083601
191,2.311420925248631,4.330091230236386,5.485489945775698,4.7603295599211,4.316761233391079
192,2.318650715637543,4.34432353462903,5.503957058037656,4.762999289803859,4.313220520836989
193,2.351548340725591,4.342839724497676,5.507906570966879,4.751367504864105,4.291882619837566
194,2.389609200729311,4.344282879376088,5.518088906189818,4.734761179418788,4.288131150763208
195,2.394235466941019,4.3624661388389825,5.519179782352829,4.729241852494522,4.270247834597047
196,2.4034297061995757,4.373634559025027,5.505532130535,4.722359407027087,4.272070124699301
197,2.374030569378898,4.3807618858767965,5.507475917657558,4.7266722895988025,4.2746939674974715
198,2.368124100339109,4.3883347078426445,5.501974813903209,4.740816499822785,4.277442281268937
199,2.390687414156649,4.387713931883408,5.498448087945039,4.752038091731955,4.273848897589245
200,2.3750154727711172,4.398746347703525,5.51096301938723,4.750744399363644,4.275754378864345
201,2.3972639679444123,4.397707719341366,5.498220260302449,4.748468184189918,4.286444670557469
202,2.379468960620844,4.380521069323836,5.5098897467122425,4.749480444106402,4.296197291888995
203,2.3997339934825392,4.367940291836717,5.5187932860842865,4.754497343161553,4.303838409215762
204,2.4169610963020958,4.357289111527051,5.51710396678246,4.761542971936317,4.3086244092069315
205,2.400554814496775,4.350947099380473,5.5315435421161645,4.766221148900243,4.306128127161373
206,2.385118028340315,4.3395525338639995,5.5179143983219285,4.770880736537896,4.310863685368156
207,2.387011911751238,4.343773488960834,5.528441584416051,4.772478811433465,4.304225764048382
208,2.391924729767725,4.349228436314062,5.518457528245531,4.78161082340097,4.306913988641614
209,2.3804562644271896,4.368430852209569,5.5277156488904735,4.780950115816348,4.303764874332824
210,2.395246517857286,4.365683545933285,5.5268022125374845,4.770111329446308,4.295002215264899
211,2.367623953856438,4.369991058885182,5.531124518677801,4.77906502626153,4.304741337772696
212,2.3796059822251836,4.379109347723201,5.534591866654205,4.784846215322023,4.323012328459234
213,2.3647731744412077,4.3809071839136315,5.543692734375273,4.777212014888846,4.3306869668681465
214,2.3849025102368127,4.393053774814121,5.534507904172367,4.7717060980652795,4.343214313571927
215,2.400250764788269,4.415915077624397,5.53448704487432,4.763242833481275,4.352334118261118
216,2.4095444643168276,4.432536504029783,5.5375807439542095,4.757126148187112,4.3659050085808895
217,2.422937551536575,4.450774475950829,5.542295664233442,4.760828262817098,4.3725981843124755
218,2.4226863029998085,4.469016928203245,5.535731475082349,4.740054324585577,4.359055564371749
219,2.4182831626685224,4.468182156663874,5.535779831685788,4.72166622374844,4.360385908485146
220,2.4149529273570303,4.470078381372576,5.534788686181046,4.727621359968167,4.352745383632808
221,2.3919809972216792,4.4558229160642755,5.547910608162534,4.722068507285195,4.3502839772947945
222,2.4132859800152953,4.456093249230825,5.539087338878178,4.723122865157076,4.3552928717213515
223,2.423364322465761,4.470389634643014,5.543233169439816,4.7339758152429985,4.359156360273211
224,2.4346567387876963,4.476855277105633,5.5371175763378915,4.752584246992303,4.35648839985494
225,2.4290550053597286,4.459612055349885,5.535507041627527,4.771938904355998,4.352626348155773
226,2.422867642779568,4.455186718911133,5.541383865531002,4.778378683316771,4.363005804990715
227,2.4263469463052267,4.4504332594781335,5.540339383123086,4.802776501917573,4.362001220033738
228,2.4237914477373392,4.449507698026974,5.5281975053269665,4.808053963397572,4.371551003735855
229,2.4446249264433706,4.441828272312734,5.519004980234895,4.820655358871947,4.381642523356991
230,2.4398841425040922,4.459018526689615,5.498880522499537,4.836813387474937,4.375432890754715
231,2.4527196349212366,4.452090381257429,5.49996763121743,4.848955737628569,4.388151439019809
232,2.447308493505786,4.4412887570883415,5.491793020154701,4.852974450040481,4.381611053711649
233,2.4444719815774816,4.424015835707718,5.486401208458467,4.852183269994537,4.384391790931816
234,2.4238314115833344,4.4150580995695305,5.480360694419995,4.853889075390146,4.382527880490327
235,2.415705832184302,4.415456697089687,5.473472018270878,4.862721007023659,4.389481275122813
236,2.413242505986342,4.3994209125813315,5.491360733762336,4.874327960682881,4.401033765471719
237,2.401408767392735,4.38021499328567,5.507771850812549,4.882671689457708,4.3982023143576985
238,2.408441061010148,4.381684973986331,5.497051889872154,4.880577970870428,4.394417583273504
239,2.4100221589952056,4.370868451167814,5.5073353312873135,4.886028360302224,4.399877917293262
240,2.425352809866525,4.37973680775546,5.510485940583643,4.895128401804745,4.397524135995954
241,2.4272968560799004,4.36306612463782,5.51574206983578,4.895591243207803,4.392454599234664
242,2.4330878862924035,4.364567610459128,5.511894312403169,4.908709447799028,4.394669326499214
243,2.4526075108485283,4.3633257854112495,5.5241825100536115,4.912122698382198,4.3784396396943865
244,2.457704455173525,4.3669614997227235,5.523110632419371,4.919088687897975,4.383566474769761
245,2.4370986683775167,4.396426773311948,5.516825040612743,4.928411703593465,4.383786098827801
246,2.436171674166287,4.375100056012616,5.526911752039296,4.932219044686585,4.362753832994127
247,2.424926779494575,4.371941534467302,5.515592034835565,4.929295098985467,4.371690045279365
248,2.432064367753397,4.363066426128058,5.522548735243475,4.9453617663360445,4.372913365958893
249,2.4531008750697656,4.362938626918192,5.523443571390751,4.950594909905775,4.386592353786316
250,2.4515688386896013,4.375403356153778,5.514612572605426,4.948345195116999,4.392845186256603
251,2.4531689442871287,4.365402111795152,5.503509311508153,4.965426486569921,4.402778169907302
252,2.474831319143661,4.373255332792146,5.493715955401643,4.957365639648652,4.399724668274015
253,2.503151976520715,4.380910086766011,5.489783251556142,4.940311040109409,4.401359942575678
254,2.4789138233546577,4.397266938104332,5.487926145618326,4.929673355340713,4.3956318326742565
255,2.4809964476546216,4.40614044433122,5.496048041206295,4.922821714556367,4.3915868582989335
256,2.473292162232707,4.418327893850877,5.5019410378792255,4.928527715248591,4.395262219916296
257,2.472344027717126,4.419129722675568,5.5027927217439006,4.9251506186843725,4.400308526947483
258,2.4979531104616224,4.432922160222191,5.505152150774776,4.915490678336393,4.3983184577681005
259,2.5054439203145975,4.450734946514666,5.511218328438631,4.918500984987136,4.394989610266162
260,2.4807102935067373,4.47411237357552,5.510493641810528,4.918605551540172,4.3869857623219435
261,2.4717186677745575,4.464252544438936,5.522493501608238,4.921002019391643,4.375855994684726
262,2.482091447797393,4.46801702220307,5.5318368431254825,4.923269008082567,4.36041058857713
263,2.492839256008647,4.473122764011689,5.535194345478957,4.925304842038661,4.346861500556144
264,2.4879580085702027,4.4917310621710955,5.522363778735093,4.932320035324895,4.358030096382948
265,2.509418211743614,4.513877323212944,5.5151265167783325,4.932327094907198,4.340670662247489
266,2.520417470908756,4.519493563546503,5.52485041696372,4.927226624462873,4.321229949851076
267,2.5680645864434513,4.530434827729911,5.522676739607022,4.9274138088264055,4.308190796562762
268,2.5647539476710874,4.541469904423018,5.525034871931066,4.929626092137359,4.273229739973257
269,2.544141664496781,4.559502811332443,5.537453504489036,4.924818619985153,4.263596414198581
270,2.5228191782480747,4.565412229083586,5.527290830162366,4.9199657698342145,4.247631929086544
271,2.509941915142477,4.551598911857912,5.532616694228239,4.925613511622911,4.240936739657171
272,2.487512487081226,4.530383748264643,5.535280870313911,4.9313549837451305,4.240546644648567
273,2.4872527463315794,4.531356011737002,5.528845962889567,4.936527017897966,4.223417064938079
274,2.4824523068214868,4.512616925890077,5.529974131309872,4.932665214866037,4.222092066138707
275,2.490594074224072,4.493948166649324,5.532611460293055,4.922706432132479,4.2092044122529595
276,2.474744899059387,4.497026121300496,5.528559122392019,4.927117654601261,4.201194546845986
277,2.487460251441358,4.499763982392756,5.539608865627717,4.928367767797129,4.199624631949874
278,2.4621561280883895,4.498593322365379,5.540504201790686,4.933497100049737,4.198665405490122
279,2.4509293563585444,4.509592024410292,5.544157703345045,4.9227161817297125,4.192461037324384
280,2.4515166422402124,4.4860273784167966,5.554803462065369,4.908519405847329,4.1851274101888
281,2.4348407788404725,4.501000775951317,5.540815547405905,4.918006411380755,4.17978209992496
282,2.447053843569277,4.50880654124801,5.551835993326193,4.9112190012427455,4.1703599457841785
283,2.469428089786492,4.508790134219598,5.54516698689996,4.898369544143469,4.160032794597864
284,2.4677543970941382,4.505372749313933,5.548494122448362,4.899661369854993,4.143412113522047
285,2.4945436855732632,4.535853544187035,5.5404914707023805,4.898514858142871,4.136596980912656
286,2.5064763537292305,4.550317163948643,5.54390471253086,4.900208793615798,4.130876456672127
287,2.5100667862083186,4.567637543343463,5.540482878975158,4.911046985785364,4.113072297011177
288,2.524241260936983,4.557670431030511,5.5342864477261084,4.899655496530354,4.1063342909303415
289,2.538200747737788,4.553731252386221,5.522591405815733,4.901273881199688,4.10619501208284
290,2.5543994481503467,4.553917141427025,5.516405438427535,4.9027785321720065,4.111472452440243
291,2.557048903630027,4.541339533558097,5.507215789778858,4.911990596323745,4.111909060947254
292,2.548166660938955,4.531205009851491,5.507196380927085,4.890371208842413,4.102669245710656
293,2.5634781244574385,4.527585202558107,5.5072607654819,4.881225462595172,4.09834828025184
294,2.5488640785357872,4.50313139631715,5.506101282458976,4.862664084676525,4.094112486381888
295,2.5442703487237788,4.489940130228082,5.503133491087184,4.870452078546855,4.099755885238734
296,2.5578556080552635,4.48618566637218,5.510837935820631,4.868577611202133,4.085887368561589
297,2.5283190247353238,4.475841353543789,5.522202744720836,4.865570192802983,4.077283221383664
298,2.5080921348508594,4.475026712840916,5.522200802017745,4.875316609978943,4.069919887537796
299,2.4850233246202063,4.473706494024356,5.526984977251078,4.877035380662216,4.062734832527123
300,2.485850631033147,4.481407548282877,5.533882098250112,4.883833527996874,4.065283755292353
301,2.482913640509415,4.4891118838818125,5.5257403569769155,4.898242099352177,4.0621572095556875
302,2.4647144198781605,4.494469535690326,5.5225432672510815,4.899762126207633,4.061936277470452
303,2.452312882788396,4.508834538659178,5.524477994572981,4.903683474040182,4.061769354465739
304,2.4457061353983844,4.512599435871372,5.526114641028661,4.9111449541609105,4.074588498517517
305,2.426956842019921,4.511788532911797,5.534035742174446,4.9210173094534415,4.0756472965212645
306,2.386680942045368,4.515896566276375,5.53792137365647,4.933100697739551,4.086799405186777
307,2.3846819984670824,4.5215602900693455,5.541046826970248,4.950080203160794,4.095485644731221
308,2.355822774514015,4.529566266906109,5.548079004360801,4.957359210627447,4.101108775454237
309,2.34508652784496,4.5478134225273275,5.55893331722346,4.972010082972458,4.105209847862422
310,2.353771935641947,4.542114532692058,5.550734301347614,4.988685410495785,4.115321118199111
311,2.3453542701781043,4.528242491527715,5.562873111923702,4.991828704052449,4.113974186870167
312,2.336303661216048,4.525445492976689,5.570558275330251,4.997465731367263,4.11064974083601
313,2.3651687766318976,4.521447655526833,5.575691250221921,5.00870766093791,4.1081726226593585
314,2.3657451464924155,4.4972685689144445,5.58050195119577,5.00680002201208,4.092654006911813
315,2.351272060052405,4.499223604879413,5.567822768361342,5.0211920534195515,4.074475397433628
316,2.3739015816065856,4.49497353498266,5.568935972319585,5.0237762258782865,4.064857049201908
317,2.408010961322233,4.494311615806137,5.56137489855753,5.030212072860397,4.062390128048254
318,2.4353324817622384,4.485539151303538,5.5401330275118035,5.029595552692522,4.05367396888646
319,2.450790743065388,4.484344897392548,5.535826349712887,5.029509973834969,4.045924477856298
