0.052	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.086	0.088	
0.069	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.046	0.088	0.088	
0.086	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.058	0.088	0.088	
0.101	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.069	0.088	0.088	
0.104	0.052	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.081	0.088	0.088	
0.104	0.069	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.041	0.088	0.088	0.088	
0.104	0.086	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.052	0.088	0.088	0.088	
0.104	0.101	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.064	0.088	0.088	0.088	
0.104	0.104	0.053	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.076	0.088	0.088	0.088	
0.104	0.104	0.070	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.086	0.088	0.088	0.088	
0.104	0.104	0.087	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.047	0.088	0.088	0.088	0.088	
0.104	0.104	0.102	0.039	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.059	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.054	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.070	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.071	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.082	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.088	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.042	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.102	0.039	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.053	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.054	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.065	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.071	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.077	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.088	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.087	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.102	0.040	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.048	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.055	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.060	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.072	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.071	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.089	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.083	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.103	0.040	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.043	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.056	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.054	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.073	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.066	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.090	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.077	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.103	0.040	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.087	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.057	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.049	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.074	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.061	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.091	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.072	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.103	0.041	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.057	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.044	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.074	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.055	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.091	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.067	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.103	0.041	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.078	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.058	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.039	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.075	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.050	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.091	
0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.092	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.062	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.092	0.412	
0.328	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.103	0.042	0.037	0.037	0.037	0.037	0.037	0.037	0.218	0.088	0.088	0.088	0.088	0.088	0.088	0.088	0.094	0.423	0.631	
0.773	0.445	0.108	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.059	0.037	0.037	0.037	0.037	0.037	0.524	0.832	0.088	0.088	0.088	0.088	0.088	0.088	0.095	0.434	0.631	0.631	
0.776	0.776	0.561	0.135	0.104	0.104	0.104	0.104	0.104	0.104	0.076	0.037	0.037	0.037	0.037	0.037	1.673	0.954	0.088	0.088	0.088	0.088	0.088	0.098	0.445	0.631	0.631	0.631	
0.776	0.776	0.776	0.653	0.187	0.104	0.104	0.104	0.104	0.104	0.551	0.253	0.037	0.037	0.037	0.605	2.256	1.072	0.088	0.088	0.088	0.088	0.100	0.455	0.631	0.631	0.631	0.631	
0.776	0.776	0.776	0.776	0.720	0.266	0.104	0.104	0.104	0.104	1.611	2.534	0.128	0.037	0.039	1.755	2.256	1.190	0.088	0.088	0.088	0.103	0.465	0.631	0.631	0.631	0.631	0.631	
0.881	0.786	0.776	0.776	0.776	0.761	0.370	0.104	0.104	0.104	2.409	3.358	2.226	1.043	1.598	2.256	2.256	1.308	0.088	0.088	0.106	0.475	0.631	0.631	0.631	0.631	0.631	0.652	
0.958	0.940	0.839	0.776	0.776	0.776	0.776	0.490	0.115	0.767	3.231	3.358	3.659	4.586	4.515	2.538	2.256	1.932	0.597	0.112	0.485	0.631	0.631	0.631	0.631	0.652	0.818	0.989	
0.958	0.958	0.958	0.909	0.803	0.776	0.776	0.776	2.700	4.510	4.271	4.118	4.655	4.592	4.596	5.051	5.110	4.719	4.545	3.143	0.631	0.631	0.631	0.652	0.818	0.989	1.015	1.015	
0.958	0.958	0.958	0.958	0.953	0.868	0.782	0.895	3.739	4.512	4.601	5.214	5.214	5.406	5.752	5.300	5.183	4.767	4.545	4.055	0.795	0.652	0.818	0.989	1.015	1.015	1.015	1.015	
0.958	0.958	0.958	0.958	0.958	0.958	0.975	4.550	5.145	5.234	6.057	5.659	5.039	5.539	5.855	5.674	5.502	5.533	4.976	5.096	4.151	0.989	1.015	1.015	1.015	1.015	1.015	1.015	
0.958	0.958	0.958	0.958	0.958	0.958	1.093	5.159	5.159	5.713	6.201	5.847	4.366	4.245	2.941	3.080	5.635	5.635	5.285	5.111	4.628	1.015	1.015	1.015	1.015	1.015	1.015	1.015	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.319	3.740	2.197	1.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.091	3.358	2.197	0.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.091	2.975	2.197	0.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.091	2.592	2.197	0.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.050	2.251	2.197	0.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
