,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.9856784931534508,2.946390757379616,1.0336066518928912,1.7577603758173166,2.7150485323768683,2.9465365395813303,2.61940819508905,1.1131350794478474,0.9563972516817907,0.002431242935724328,5.578354470513398,3.732894345354896,2.8711983972412427,2.6249488150552867,1.9044459446585646
1,1.9856784931534508,2.946390757379616,1.0336066518928912,1.7577603758173166,2.7150485323768683,2.9465365395813303,2.61940819508905,1.1131350794478474,0.9563972516817907,0.002431242935724328,5.578354470513398,3.732894345354896,2.8711983972412427,2.6249488150552867,1.9044459446585646
2,1.9289726121334971,2.92038573744607,1.0426843725900032,1.5045337762747188,2.7238965269754547,2.9108972262916466,2.7518624412569523,1.0958073620331024,0.9630425243912627,0.018538175664237638,5.561314703372822,3.5282155687651597,2.85884942948345,2.647114702081299,1.8681492329736809
3,1.9271457659161773,2.893660875581608,1.0240495116362076,1.5106181801117342,2.7293766103803185,2.8110683783618895,2.82909052641526,1.0477818786924218,0.9729863870878427,0.06389461544512819,5.506598172138728,3.4510998279463427,2.858179050116776,2.6881789908696803,1.8867235120778136
4,1.959767643873246,2.8664699756749608,1.0386366387963413,1.582793442749566,2.7422633016441433,2.6272280662018965,2.8487602877639526,1.1161472436479882,1.001089806968173,0.21608573578101345,5.346423395102698,3.3902954301874297,2.851550701216072,2.7322524497395198,1.9117590540724858
5,2.0508328769548454,2.8147248912388854,1.0285340539972336,1.6729388862597248,2.804537021190856,2.602575488686435,2.8287600089210914,1.258969118952774,1.0927059040364846,0.4340152370160649,5.008032528798793,3.390616169426638,2.8368862018760344,2.78326282789037,1.9591771673580647
6,2.0871337388323585,2.701879785376964,1.0303820831571076,1.8085683264136803,2.8178146170761083,2.5831841346661424,2.824645676096854,1.2742010013227283,1.2185302886158158,0.6743890952408937,4.426873721406552,3.4151575211649354,2.836657024973746,2.7674775205631676,1.9897000240322853
7,2.0869390160409034,2.481922827685677,1.061160768186327,1.9801817387322445,2.863492385501537,2.52907860058593,2.8389934352932227,1.3215773278724245,1.2735378953345797,0.8547826726985053,3.717366017682968,3.4638352524788627,2.8458770612701794,2.763187022439173,2.0106485904522917
8,2.128652782514367,2.241262486721857,1.0934712385708265,2.303662883064658,2.8722682737219483,2.4948540798850383,2.8159090241807165,1.3860300783806003,1.3886383558935151,0.9597301061478536,3.2716440468837638,3.5082636470059567,2.8230004445886996,2.6581133425324626,2.0480571556963993
9,2.175468181967985,2.2828347322232614,1.14730040834858,2.5335659055000224,2.972363295200921,2.4565857602123957,2.782915116180204,1.4754364599540342,1.4539568150390372,0.9555732331030456,3.1287371148222562,3.579934822813708,2.783585897378283,2.614676492284789,2.1067390067320937
10,2.1752028619060306,2.298136394887878,1.204539834673608,2.710126734968152,2.9919441026905678,2.3887255159480345,2.783764860410106,1.5595546049834939,1.5213479692718763,0.9163304004210073,3.0856838065079746,3.692406484952132,2.7439888071566756,2.3367129773789848,2.1498786665084233
11,2.2274019359212778,2.2700515502321874,1.2601484034367139,2.842161399662491,3.0305556322980425,2.3653809692340175,2.7641334590541726,1.6093803242635052,1.5841638912536848,0.836723595202089,3.0724506505223204,3.722325300863631,2.6792283181721577,2.3369075672306514,2.1766404651250175
12,2.283927097125182,2.2982049322842233,1.3603854517999128,2.912836069778396,3.0754551389053484,2.3729925226104367,2.7227836036899324,1.703682041947886,1.660284383122483,0.7459607101152194,3.093838722598179,3.8192677360858114,2.6250566893629386,2.1612203969174826,2.165221096623845
13,2.2867871871296623,2.298817912453849,1.4793894834925216,2.9729402602674195,3.129924621887733,2.3908460899646613,2.7210271612194448,1.7830885880604466,1.694178802655419,0.7099469663591736,3.0841534755362803,3.825591652186586,2.5033822264715884,2.182130094557296,2.214085728681389
14,2.3552806833309456,2.3352085539660394,1.6980583711464878,2.9811547265375586,3.142743931958628,2.4126305682451528,2.678604986525966,1.8756038242293032,1.80004150809638,0.7916881931705886,3.0976086428340683,3.8662269274049628,2.4610407568799206,2.12994531975656,2.2557118161172705
15,2.430532424868993,2.3344408385665707,1.7874795448826961,3.02291057385788,3.198054101586268,2.4960517484194176,2.452494020875906,2.009469714185037,1.8355642118420823,0.8828953280503999,3.0527890780281957,3.9506086710597104,2.311574421099815,2.132992411920349,2.304227343503836
16,2.4777095428621796,2.375277435156012,1.9697241832703956,3.0248464134987234,3.2570705287660338,2.5063364942726603,2.4122335963898327,2.086310072140393,1.970534635606884,1.0434960252892156,3.092725455784727,3.9618912749253408,2.211416467776277,2.087972588059913,2.297781584472242
17,2.592791092702387,2.4108106761739756,2.1353525598202365,3.065711969413407,3.274346837457929,2.5579388672953702,2.3565747550541776,2.1839920992274724,2.0638846118864285,1.2573147542340604,3.0946896290667785,3.984071768763529,2.20304369189426,2.050811960129033,2.352997105526756
18,2.7289000459292017,2.399865398712442,2.2048537436264484,3.065948812599655,3.277033872251339,2.696175376919398,2.1849698168003022,2.2951055302953995,2.17845877137057,1.4194258898234173,3.070604808507169,3.9899329269705572,2.2689334216811288,2.050817068464357,2.4093597397965825
19,2.8275574991446666,2.4437422376064957,2.3598053651658843,3.064056206710314,3.3359595308605194,2.7199169253131843,2.149267471110958,2.4264369092570823,2.335236225357721,1.5561649444970282,3.0275744389408157,4.068454245637449,2.279291486706679,2.021211292400546,2.4655329332322835
20,2.9974957267566404,2.446293915414542,2.4097604754725572,3.06111461193688,3.3384527534168287,2.785899909014894,2.126698131130538,2.555399825453041,2.3958144453808554,1.6806357102753084,2.970294983571226,4.078962116892097,2.242827090470811,2.002689601178047,2.4636728920412896
21,3.0556279841370286,2.547255928927586,2.5042847114081583,3.0611950653191577,3.339368075251954,2.8795590001743374,2.0712037069295066,2.640244986427825,2.508273727149135,1.7361742447302455,2.953811107036495,4.045528461342017,2.3184203696274364,2.002508867263257,2.5212763964828913
22,3.224015199131999,2.6439986185338813,2.585046308934565,3.103871175599253,3.3396291707988026,2.954524763119114,2.096529406111196,2.761223111486459,2.5891768401171054,1.850744800920826,2.9300755257815174,4.05029638903981,2.372592754496442,1.9889519733957624,2.520794308752808
23,3.3191275908455857,2.732499989836879,2.6381105189936043,3.089118764767984,3.355460688397257,3.068452437134827,2.1332941795582556,2.8368290165580157,2.6720963842113887,1.9636222099162988,2.8921955261952674,4.056753320914348,2.394186940686022,2.0024092848096675,2.576696049271401
24,3.4027373565840504,2.8620984747095557,2.674342632584777,3.080690567534863,3.414323341998517,3.150014025577014,2.134592186991531,2.870017538149654,2.7216895115542856,2.071366926346112,2.8881264700480993,4.05573660811865,2.473306433719775,2.005790833634173,2.5757509643078507
25,3.473728728320094,2.9209707051991924,2.7371965148720645,3.069396855365878,3.4111193493572705,3.2268735368280237,2.181555706325873,2.9876868084939807,2.746563149371098,2.2217245403885775,2.8803234213944,4.07063373402652,2.470311298393914,2.0222304301473315,2.6272231031692894
26,3.540235452954221,3.0526847886049016,2.7768657785955964,3.0546120653649744,3.4063629091654932,3.4322059968668213,2.23541661185182,3.0185009556408424,2.840012931482093,2.3031745089109448,2.8918227026864596,4.073658184720077,2.55052970311408,2.0332101761880237,2.6277313217200717
27,3.5102101683207074,3.1674307572425424,2.8137840658549074,2.9457583991580965,3.393740614169746,3.4498585548953686,2.2946783211880333,3.0718151607234803,2.8753754652207912,2.368681086452665,2.887200246355099,4.070216503326198,2.5830374769658366,2.0591252972085514,2.6742704277076705
28,3.5394471914938723,3.261074967366008,2.8279103209210494,2.9595527709722713,3.37384474464763,3.5536341552966912,2.362235995361767,3.1082730128463676,2.9181744392603655,2.4048079012363965,2.8911799347711318,4.069326771768033,2.6412968407884385,2.0711437258661456,2.676979292673568
29,3.4628330713466244,3.308779270392206,2.8481529339550686,2.9043674188671065,3.339498013039721,3.76403656390484,2.428564024715497,3.2176832613291206,2.9561495024803834,2.3920096779437894,2.9058354605224075,4.069900315157936,2.7202222915838687,2.08675989802618,2.7173874791104695
30,3.388563062051319,3.381375799078992,2.8631878784224782,2.8013585864074892,3.2473288784004426,3.853041039463826,2.509967687145633,3.3168051730337633,3.0211116037633046,2.3764719724153025,2.906791018433622,4.069367169747821,2.741366430501128,2.098242582646085,2.691603267854406
31,3.220497323953137,3.391175572700589,2.8935897504135077,2.806019066067892,3.2192972644984033,3.9799499184411258,2.6039219579053228,3.431418851050744,3.0657306350614966,2.2791671321974616,2.9266458062563805,4.127081190502734,2.752667591844702,2.083530665086992,2.716422443233302
32,3.1289798681136642,3.4437965121864376,2.8872830305421395,2.693867951596101,3.054582174244701,4.048386952810287,2.6601443550322905,3.491980517606927,3.16802791717576,2.270079803879138,2.922496064581462,4.0850489383990185,2.7740792424284018,2.063815394215028,2.711931231741256
33,3.04787771387346,3.45910408365576,2.898453162167222,2.578128657717604,2.931936041374949,4.170420820409899,2.7511999348294194,3.549217969083114,3.235853737216656,2.05777355980536,2.925075205563506,4.080403600673933,2.8042769080974237,2.031641189266811,2.7321962765507943
34,2.9416500313190688,3.508397815250334,2.9042639884861168,2.619179021936297,2.7653648031148323,4.148517954979772,2.8880520111014265,3.6323010576980015,3.2980415534293765,1.9389013834416358,2.9448044519941208,4.073220085192276,2.8200072374730216,2.01210885214156,2.717711694695251
35,2.910413714421775,3.5210290054643854,2.9314678848362172,2.55112674814112,2.702623610206953,4.154760220895725,3.0820178885287275,3.691963293461168,3.34586106668296,1.8810735150675166,2.948169351058314,4.094920902020103,2.8417499954829846,2.020233554493184,2.726412602355063
36,2.865911398491873,3.4825227631416276,2.9484932478911365,2.5034068051195844,2.6522268546028567,4.195834802698197,3.165417847611305,3.8044892805339923,3.3920222632567354,1.8706983550272023,2.977767747909436,4.0627836936814505,2.8671690636981957,2.042050067656501,2.714296098735111
37,2.8716271065443726,3.4973206049986287,2.957641095028524,2.5641750865273476,2.611544338474174,4.231965155914527,3.3066349695250667,3.919885913313001,3.427350705384831,1.8816127700417586,2.9777638187824422,4.055823024550574,2.899343481233394,2.0557963599007794,2.4909655741525873
38,2.8721707816330047,3.534610525733092,2.9673007753857026,2.5886800319663905,2.594489197647312,4.236208721251553,3.416698630555559,3.969825005219523,3.4332540294962492,1.9292166101991925,2.9857261178992927,4.046826440482433,2.9197407616155515,2.0758640522880296,2.4078783193797646
39,2.881217133825348,3.3211907729725003,2.9817964471680574,2.621453614763558,2.599738605967237,4.207395050348269,3.433939516683946,4.016855467625527,3.4435996665411133,2.0036882480255507,3.024791461686936,4.044000613957251,2.9494953951671765,2.1701680862371333,2.415214535878467
40,2.890523452845172,3.3623384926242217,3.0101862505273034,2.7230098014258868,2.653793922748282,4.252774975828029,3.507157607198677,4.052102550007929,3.3963590385932054,2.054035188931674,3.024405804910332,4.038198141782133,2.982188572710146,2.2103316752316418,2.3748882032686787
41,2.9010373267039653,3.304429595512015,3.0403312122187063,2.7545959446067596,2.668937522577709,4.245297010691695,3.509931790472193,4.1344463846563135,3.2950549517109495,2.161195603386591,3.0267408272006584,3.980771317100976,3.020716955056123,2.2565914477624474,2.3493683372508545
42,2.920067768049328,3.15072191706869,2.9987262670658583,2.939774358973099,2.66476993951186,4.16946722101885,3.454422645795007,4.1803253995317355,3.330573648617038,2.2195804005547957,3.0781398709075725,3.9253570676883798,3.065053723676913,2.368523115185289,2.3590110671083586
43,2.9303926718592868,3.1506131416190817,2.9740806448768846,3.003481940707401,2.6896567514674024,4.214852814258028,3.367298674527091,4.202942869425081,3.3052994026573157,2.3391833134531184,3.076830159866058,3.9698812256183498,3.1193286589811517,2.4271508299884834,2.4066922272884965
44,2.9437670618383263,3.17118682123549,2.9780696631302397,3.0702201828825793,2.771818555930017,4.156801736424498,3.2320547678148084,4.218648780349937,3.2887794836638387,2.4020195415380785,3.094670514791079,3.9775372983927895,3.1718662613438013,2.5322416301021367,2.4669499289892594
45,2.9567496492223024,3.193183759900698,2.8796204429405114,3.1735175781970573,2.760637980557043,4.1585690471712065,3.159736303936664,4.194416485820428,3.228278691281447,2.4220355020254094,3.1609661971666223,3.9131382345765684,3.228215877895333,2.6571511579035856,2.517961432657675
46,2.984291680153618,3.2322970769187975,2.794454177699018,3.2054015787982255,2.7973036872037453,4.1701731132192315,3.085138461388238,4.198394500852367,3.243435224409281,2.5205578210368884,3.157988215250446,3.969215377690214,3.288061228285375,2.7044430453115766,2.5771275492729355
47,3.015826492886572,3.245379427236332,2.82123452698787,3.3124824309687937,2.824721407030579,4.16517029797961,3.0602625735959283,4.226303668996875,3.195914998548937,2.5630888515188697,3.1882175473799697,3.964361404251189,3.348257814779548,2.746927487509812,2.6333835017552505
48,3.026371065400659,3.2417280607351464,2.751735653131069,3.3816781541181817,2.8618066946519307,4.135643402478556,3.041879930395597,4.166264348666826,3.2036054028953984,2.6398558724913017,3.266611318776774,3.900266022027687,3.4124451940166627,2.8122570103648803,2.679962247635185
49,3.0527650398440533,3.3002570845438117,2.7462011808761453,3.465752332341103,2.8894584287191445,4.132543972667493,3.02767225405927,4.128119837935592,3.152825802490943,2.630501418471258,3.268379276343906,3.8401767394277653,3.4705285748603654,2.8185725504222288,2.7200960657752398
50,3.0345520650662876,3.360256003087268,2.690450322436058,3.474785385518991,2.9450327117977255,4.114915886880043,3.0500638044082558,4.032320657312428,3.1600767235483147,2.665117729224343,3.3094418502073166,3.9590706229276953,3.5253158490524985,2.8784378015608896,2.76447762018524
51,2.917982720769504,3.4212768429156073,2.674731380041275,3.5711170417232423,2.9153702769968155,4.099712327467867,3.08937568615212,3.9836310903335814,3.1077431256046495,2.6568665089463246,3.4027142242078248,3.9033953132631285,3.5754258821277487,2.894519650369298,2.81921110307633
52,2.7657789610494206,3.4800099679033125,2.6042361639269735,3.6289488294497665,2.8707921506022274,4.033812772090954,3.1297547421815604,3.9804214696431424,3.1112579785782897,2.709462739182135,3.4047977029828673,3.9053362366422326,3.6193452981318943,2.8816669070307013,2.857884866375803
53,2.6591214086104875,3.5359189171975194,2.5805141758801327,3.696495827179884,2.9368480405838344,4.040718607239787,3.1815321993059484,3.9235613814685815,3.061292759374804,2.718803676538136,3.438291400002072,3.9183677095028484,3.6540250416441618,2.9040423470668624,2.889555094058677
54,2.565882210230911,3.5873441804988224,2.5144877767156575,3.754331311877353,3.0011851071877182,3.9666720604545875,3.1815310249597233,3.8947275757217015,3.04760915008347,2.800642131371604,3.496722898052984,3.87028474540486,3.68118544265706,2.895895083359272,2.923381056242688
55,2.477115640462674,3.6345498746145086,2.5036490241259113,3.8541373036161124,2.850041688844941,3.8068429880593713,3.23746652661546,3.8709702443723013,2.9968082728954903,2.858571910168278,3.558972616779955,3.8867257670690285,3.6868444058940493,2.8646077020918823,2.967498131015802
56,2.406559567540189,3.6770679608938712,2.502608006018884,3.8965679424141766,2.8665706019008605,3.709125146125486,3.287562668397458,3.8655108969524625,2.9295849607440045,2.9764718638828644,3.5446208195678426,3.9080646490267688,3.6669727628351922,2.8806472880921783,3.0104775137591857
57,2.3396288657965276,3.712574240171969,2.441948178201737,3.9325267809974234,2.8791308855085815,3.677437415697394,3.3540706032824588,3.87888839992445,2.8471709415712847,2.7586583066523747,3.6708018701585416,3.9292175503225093,3.6563697848791774,2.8482258403348513,3.055670768517719
58,2.382031592683724,3.7442316834969853,2.4416750488110823,3.9624827719106963,2.7246710968196224,3.5692242665375438,3.342427217225665,3.889284074878435,2.7513610999641487,2.7365918471815918,3.723204782088229,3.9646658701618813,3.4953822090739917,2.8230801354617654,3.1684036234588793
59,2.3719036208316933,3.7727368417099694,2.3833095174052916,4.058141562819982,2.811038990975052,3.450781271945406,3.40255383029479,3.942135555343129,2.5224440794346363,2.84277058445757,3.7235552300207186,3.963867861890978,3.2624234713840443,2.863739561724039,3.22661827878319
60,2.3777863774953802,3.794107057538285,2.38348825659298,4.073408892513116,2.8202357011714683,3.4190123879484773,3.4611038796026072,3.934917096101823,2.22872630065753,2.906095577406141,3.798944877713858,3.93357275560603,3.0180487582318847,2.8002465491861006,3.2866226733897412
61,2.401740860103496,3.815011315238924,2.3843901097918034,4.084047202481776,2.751280960532872,3.3965958042410493,3.501543048135905,3.9802496606520448,2.138843283822636,2.993771618176522,3.883820888584992,3.9533498045507955,2.9170459316361375,2.801541779778066,3.367200989014967
62,2.4227347425160253,3.8170661305383953,2.328893051037339,4.092619600450422,2.8680109758419787,3.3734191738213952,3.5014831184187662,3.997283901922776,2.117210137988822,3.0228379354969577,3.9511338578950146,3.9500711889195723,2.8952296076641693,2.8175169237927804,3.429002028366746
63,2.449654010825554,3.833545231642282,2.329198668086952,4.10170136998706,2.934193046058593,3.3724667945797657,3.533537252397745,3.9949595359159327,2.132529185854341,3.0342319996945792,3.976986071231924,4.059086154978662,2.885384025722799,2.824631041209422,3.489816191619546
64,2.5438985829957694,3.8523664994250417,2.2549822601285414,4.104701021229713,2.9826543950128888,3.367964395306671,3.58037264346107,3.9618156009374172,2.1225497427569646,3.052179619672545,3.9770192721753155,4.0650861347360046,2.878963691852406,2.753214010767221,3.5488961403914336
65,2.585531465728149,3.8727784737102744,2.2560969899426073,4.163652631874962,3.0575390068187196,3.3702083825121636,3.621597289563788,3.9259973314278946,2.12622652773247,3.0794155804966215,4.089046591381995,4.080340900937496,2.877421027617021,2.760269508540827,3.6277349505738536
66,2.6632581615373283,3.8893722142127998,2.2125597086663076,4.161172323000619,3.130992281797081,3.4137956453168,3.5969656358462547,3.9248511561306616,2.161197401185429,3.0792723990236825,4.08914432382566,4.097907522151024,2.8791091355515506,2.6837160037903813,3.679698177646111
67,2.6934871645132845,3.9191403742930646,2.2145113544574677,4.150282167983248,3.200141310638162,3.4307704506716195,3.632343657430427,3.883550075640615,2.231459256951987,3.1046327207326203,4.132956887612231,4.103447587938876,2.8823564335081757,2.709030026250443,3.7562859374278714
68,2.7700784405287813,3.919628516489877,2.2173467532220115,4.22415767132117,3.285934964410386,3.4658591884281535,3.632235247204727,3.8034714047438714,2.283292854204803,3.1094369674918725,4.18579981035507,4.116878190155438,2.885439583122239,2.721797442268321,3.797961499286306
69,2.906421836246302,3.9418386411175628,2.16349867805473,4.201334194454274,3.302755700663701,3.4972831408477942,3.6319310465709544,3.77627362282268,2.3261123598842017,3.1326727244587413,4.232896947698927,4.120604401630681,2.888995128355387,2.6962497605176337,3.830445279025844
70,2.9908233499586347,3.9725142393787674,2.1699030159586146,4.184273960826244,3.357154654581188,3.5123787233263064,3.6502417464255092,3.693177910124525,2.38485506181911,3.110233768474867,4.219036739657256,4.069282581803206,2.8998324246036122,2.738351081337244,3.896122173955776
71,3.08153840005867,4.004596482416797,2.14680758558837,4.182184644918837,3.418972560491503,3.5473359499750745,3.6342767882414284,3.7057454219196457,2.4336935384831637,3.147788331751963,4.190189500566103,4.073464553232061,2.9089991935172494,2.7529668385045047,3.916030356776397
72,3.173478730080326,4.05771684458542,2.157949955130528,4.147693988543714,3.4725532766239526,3.6078161796170125,3.6340017544741676,3.6523345777929537,2.5525134104991603,3.160818316930224,4.1980338866300695,4.073432759154899,2.92092565606793,2.671751235456792,3.935566047623883
73,3.268865901245075,4.049614492296014,2.15864740511808,4.060101262095327,3.537506549079329,3.6168401046454033,3.607537667444333,3.625468963238888,2.599821101116755,3.110026675751772,4.227788902678708,4.016036411977095,2.956171484736913,2.682885437571754,3.9443416833493625
74,3.372690680185832,4.08829166898737,2.179595903914977,3.995901162562018,3.589815512078436,3.6174382652856205,3.572254319915981,3.6247641168675866,2.65167740478334,3.0971588115913344,4.272249008248754,4.017164182029135,2.9807780177593535,2.578313462746971,3.997375868061681
75,3.4293974183712916,4.12850115129589,2.209279511738148,3.887689401928374,3.6023752038235486,3.6206655840842212,3.341961476717546,3.67504821524381,2.6996406123391377,3.0269914634899697,4.282403288073018,4.022114243050374,3.01069501561784,2.6332925315809605,3.996804881901527
76,3.5112596275929797,4.167429082584011,2.2342840172487786,3.778786857158183,3.6344083263845213,3.6369988413552834,3.290744952510171,3.736754451309376,2.770635346524933,2.9585771497504276,4.315092085713199,3.980038614683704,3.0867843475538783,2.638854379894525,3.9907597462700113
77,3.5840807830811623,4.157566098117368,2.250422623702254,3.7161531492953976,3.660045251780113,3.6651154979753264,3.2388197800884595,3.7937907379186298,2.801121515506522,2.8571912291336687,4.382593198115146,3.938396173080495,3.1304587165695428,2.535885454659548,3.9798945535056482
78,3.5937291045498934,4.216577235197175,2.3053424093082135,3.6257186751633257,3.6801861156229725,3.678120352991436,3.042849173594691,3.8337144914333345,2.826523890912342,2.7759410536498885,4.460226489398759,3.955616928088377,3.1793363971183846,2.542690797325149,3.978976090477794
79,3.702558937223966,4.2478733872656,2.349706216691865,3.5818583460527327,3.7218054102823466,3.675707306367172,3.0481809127424597,3.8416917151019514,2.8429778653936233,2.6626221355770334,4.491204492654208,4.028031182166302,3.2246114399082737,2.5456363880824653,4.00888650813891
80,3.7417300965501723,4.2940961610337345,2.384778714044502,3.5663096835017387,3.7341149044712902,3.6703363452059072,3.0151672941035135,3.8894688080791937,2.871803941676186,2.5806117799459543,4.528333742597589,4.028558427036562,3.274745756656531,2.609750456585663,3.9848681438823856
81,3.795440977481082,4.2592181988333175,2.442671334071058,3.5104659783737326,3.7502255550829346,3.6740939567771327,2.9878031370250677,3.9492624459222143,2.8804596407774428,2.443497808547471,4.5579730596474795,4.046216851813758,3.3233375538479244,2.562402846376209,3.9384284046434406
82,3.8827839834382014,4.303554318589893,2.5096375214109,3.5151717115573957,3.7706555244305644,3.709563563055905,2.9943560328725507,3.962211055117932,2.8906468696150287,2.3042244703789985,4.598581127528996,4.083168486184959,3.368227765564335,2.517749569273375,3.906998144454307
83,3.8439852749196946,4.298249081887386,2.5691374842697914,3.5436576868894276,3.776757811892605,3.704717924423395,2.9769695269451906,3.994135418598175,2.901508616472984,2.203522543025349,4.644812169868176,4.113196371175777,3.426932874962606,2.4730346802713976,3.8720937113295384
