#framerate:	10.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00250	3.872	0.132
00251	3.825	0.138
00252	3.766	0.100
00253	3.679	0.095
00254	3.613	0.097
00255	3.570	0.108
00256	3.525	0.114
00257	3.489	0.119
00258	3.507	0.130
00259	3.475	0.141
00260	3.555	0.155
00261	3.561	0.153
00262	3.553	0.157
00263	3.511	0.129
00264	3.486	0.129
00265	3.484	0.129
00266	3.495	0.124
00267	3.512	0.121
00268	3.511	0.115
00269	3.476	0.115
00270	3.420	0.119
00271	3.379	0.121
00272	3.310	0.124
00273	3.203	0.126
00274	3.075	0.128
00275	3.003	0.126
00276	2.988	0.137
00277	2.987	0.146
00278	2.978	0.163
00279	2.957	0.176
00280	2.989	0.184
00281	2.930	0.134
00282	2.959	0.135
00283	2.978	0.135
00284	3.015	0.143
00285	3.040	0.146
00286	3.082	0.154
00287	3.152	0.161
00288	3.206	0.158
00289	3.197	0.155
00290	3.203	0.155
00291	3.197	0.156
00292	3.163	0.150
00293	3.115	0.150
00294	3.106	0.161
00295	3.031	0.168
00296	2.997	0.167
00297	2.961	0.136
00298	2.930	0.134
00299	2.908	0.133
00300	2.901	0.131
00301	2.920	0.126
00302	2.926	0.119
00303	2.936	0.118
00304	2.938	0.113
00305	2.967	0.106
00306	2.983	0.108
00307	2.978	0.112
00308	3.003	0.120
00309	3.035	0.134
00310	3.059	0.142
00311	3.079	0.147
00312	3.055	0.153
00313	3.016	0.121
00314	2.996	0.120
00315	3.006	0.120
00316	2.996	0.122
00317	3.003	0.126
00318	2.975	0.131
00319	2.936	0.134
00320	2.899	0.134
00321	2.860	0.129
00322	2.805	0.127
00323	2.742	0.123
00324	2.648	0.118
00325	2.606	0.114
00326	2.538	0.111
00327	2.508	0.106
00328	2.490	0.102
00329	2.474	0.103
00330	2.455	0.102
00331	2.435	0.106
00332	2.402	0.111
00333	2.391	0.113
00334	2.351	0.118
00335	2.276	0.122
00336	2.239	0.131
00337	2.198	0.126
00338	2.154	0.131
00339	2.116	0.156
00340	2.061	0.174
00341	1.999	0.181
00342	1.951	0.185
00343	1.891	0.183
00344	1.798	0.164
00345	1.712	0.164
00346	1.705	0.156
00347	1.755	0.143
00348	1.831	0.137
00349	1.811	0.122
00350	1.885	0.100
00351	1.950	0.088
00352	2.087	0.079
00353	2.100	0.077
00354	2.117	0.075
00355	2.179	0.071
00356	2.176	0.079
00357	2.188	0.084
00358	2.227	0.090
00359	2.249	0.096
00360	2.217	0.100
00361	2.168	0.105
00362	2.154	0.101
00363	2.159	0.100
00364	2.223	0.096
00365	2.251	0.092
00366	2.281	0.090
00367	2.288	0.084
00368	2.273	0.077
00369	2.260	0.081
00370	2.240	0.080
00371	2.219	0.084
00372	2.173	0.085
00373	2.174	0.093
00374	2.109	0.098
00375	2.091	0.101
00376	2.112	0.100
00377	2.098	0.095
00378	2.080	0.098
00379	2.072	0.104
00380	2.035	0.091
00381	2.004	0.104
00382	2.015	0.113
00383	1.959	0.123
00384	1.963	0.133
00385	1.929	0.144
00386	1.913	0.162
00387	1.894	0.177
00388	1.864	0.180
00389	1.850	0.184
00390	1.835	0.188
00391	1.804	0.134
00392	1.761	0.136
00393	1.715	0.135
00394	1.675	0.136
00395	1.630	0.134
00396	1.570	0.131
00397	1.505	0.138
00398	1.449	0.142
00399	1.394	0.154
00400	1.352	0.175
00401	1.319	0.113
00402	1.261	0.118
00403	1.239	0.121
00404	1.222	0.120
00405	1.196	0.124
00406	1.177	0.127
00407	1.158	0.133
00408	1.141	0.137
00409	1.234	0.143
00410	1.304	0.149
00411	1.394	0.161
00412	1.388	0.170
00413	1.402	0.174
00414	1.431	0.171
00415	1.385	0.170
00416	1.317	0.165
00417	1.153	0.166
00418	1.055	0.166
00419	0.951	0.175
00420	0.877	0.185
00421	0.882	0.186
00422	0.967	0.191
00423	0.977	0.202
00424	1.008	0.240
00425	1.113	0.166
00426	1.202	0.167
00427	1.246	0.177
00428	1.257	0.179
00429	1.274	0.189
00430	1.250	0.200
00431	1.241	0.204
00432	1.195	0.198
00433	1.126	0.196
00434	1.049	0.192
00435	0.956	0.162
00436	0.870	0.167
00437	0.740	0.163
00438	0.646	0.165
00439	0.584	0.164
00440	0.543	0.159
00441	0.515	0.151
00442	0.500	0.155
00443	0.488	0.154
00444	0.582	0.161
00445	0.503	0.169
00446	0.373	0.180
00447	0.346	0.192
00448	0.236	0.204
00449	0.165	0.226
00450	0.128	0.240
00451	0.147	0.263
00452	0.224	0.170
00453	0.404	0.149
00454	0.510	0.144
00455	0.573	0.123
00456	0.686	0.099
00457	0.800	0.083
00458	0.873	0.114
00459	0.860	0.146
00460	0.739	0.200
00461	0.652	0.231
00462	0.554	0.237
00463	0.396	0.269
00464	0.221	0.299
00465	0.107	0.335
00466	0.054	0.366
00467	0.054	0.199
00468	0.058	0.195
00469	0.070	0.187
00470	0.077	0.181
00471	0.085	0.176
00472	0.090	0.173
00473	0.096	0.183
00474	0.138	0.198
00475	0.152	0.210
00476	0.125	0.194
00477	0.104	0.198
00478	0.109	0.197
00479	0.100	0.190
00480	0.080	0.186
00481	0.068	0.176
00482	0.070	0.162
00483	0.080	0.139
00484	0.090	0.125
00485	0.091	0.144
00486	0.092	0.176
00487	0.099	0.195
00488	0.111	0.202
00489	0.188	0.216
00490	0.481	0.254
00491	0.552	0.291
00492	0.395	0.331
00493	0.250	0.378
00494	0.221	0.207
00495	0.216	0.245
00496	0.207	0.277
00497	0.200	0.298
00498	0.167	0.296
00499	0.177	0.293
00500	0.258	0.279
00501	0.547	0.225
00502	0.585	0.206
00503	0.615	0.176
00504	0.616	0.150
00505	0.543	0.116
00506	0.552	0.083
00507	0.535	0.083
00508	0.443	0.116
00509	0.425	0.141
00510	0.313	0.154
00511	0.245	0.181
00512	0.172	0.212
00513	0.108	0.166
00514	0.136	0.199
00515	0.260	0.201
00516	0.387	0.237
00517	0.457	0.272
00518	0.375	0.320
00519	0.231	0.354
00520	0.083	0.387
00521	0.036	0.417
