#framerate:	10.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00250	4.100	0.121
00251	4.084	0.126
00252	4.083	0.134
00253	4.034	0.136
00254	4.026	0.134
00255	4.011	0.130
00256	3.976	0.107
00257	3.939	0.105
00258	3.925	0.105
00259	3.896	0.111
00260	3.873	0.111
00261	3.855	0.112
00262	3.843	0.120
00263	3.799	0.120
00264	3.746	0.111
00265	3.735	0.107
00266	3.715	0.108
00267	3.689	0.100
00268	3.641	0.098
00269	3.557	0.098
00270	3.515	0.095
00271	3.520	0.096
00272	3.486	0.099
00273	3.450	0.092
00274	3.485	0.093
00275	3.486	0.095
00276	3.495	0.098
00277	3.530	0.101
00278	3.518	0.114
00279	3.546	0.117
00280	3.543	0.126
00281	3.566	0.144
00282	3.543	0.094
00283	3.525	0.093
00284	3.518	0.093
00285	3.526	0.098
00286	3.488	0.108
00287	3.528	0.121
00288	3.530	0.131
00289	3.524	0.108
00290	3.506	0.115
00291	3.503	0.121
00292	3.520	0.119
00293	3.515	0.124
00294	3.538	0.124
00295	3.548	0.122
00296	3.546	0.118
00297	3.554	0.116
00298	3.539	0.115
00299	3.531	0.120
00300	3.476	0.120
00301	3.469	0.122
00302	3.425	0.123
00303	3.417	0.123
00304	3.379	0.111
00305	3.362	0.105
00306	3.324	0.102
00307	3.287	0.101
00308	3.259	0.100
00309	3.216	0.095
00310	3.182	0.090
00311	3.149	0.085
00312	3.083	0.080
00313	3.077	0.079
00314	3.047	0.075
00315	3.030	0.072
00316	3.017	0.068
00317	2.989	0.062
00318	2.956	0.059
00319	2.954	0.058
00320	2.945	0.063
00321	2.921	0.067
00322	2.940	0.070
00323	2.930	0.071
00324	2.911	0.075
00325	2.895	0.077
00326	2.882	0.076
00327	2.876	0.067
00328	2.881	0.069
00329	2.865	0.070
00330	2.874	0.069
00331	2.856	0.070
00332	2.865	0.071
00333	2.871	0.074
00334	2.842	0.072
00335	2.832	0.076
00336	2.799	0.074
00337	2.763	0.076
00338	2.713	0.076
00339	2.693	0.062
00340	2.646	0.069
00341	2.638	0.077
00342	2.595	0.085
00343	2.553	0.093
00344	2.558	0.103
00345	2.550	0.108
00346	2.567	0.115
